test,Fall Semester 2017,10468,CHM,141,College Chemistry,A,3,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10468,CHM,141,College Chemistry,A,3,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,10469,CHM,141,College Chemistry,B,3,MWF,550,605,HUG 100,Robert Stewart,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10469,CHM,141,College Chemistry,B,3,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10469,CHM,141,College Chemistry,B,3,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10469,CHM,141,College Chemistry,B,3,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,10470,CHM,141,College Chemistry,C,3,MWF,620,675,HUG 100,S. Cybulski,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10470,CHM,141,College Chemistry,C,3,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10470,CHM,141,College Chemistry,C,3,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10470,CHM,141,College Chemistry,C,3,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,10471,CHM,141,College Chemistry,D,3,MWF,700,755,HUG 100,Robert Stewart,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10471,CHM,141,College Chemistry,D,3,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10471,CHM,141,College Chemistry,D,3,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,10471,CHM,141,College Chemistry,D,3,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,60278,CHM,141H,Col Chemistry - Honors,A,3,MWF,510,565,UPH 002,S. Cybulski,08/28,12/16,Honors Course and FND - Physical Science
test,Fall Semester 2017,60278,CHM,141H,Col Chemistry - Honors,A,3,W,1110,1200,TBA,TBA,09/20,09/20,Honors Course and FND - Physical Science
test,Fall Semester 2017,60278,CHM,141H,Col Chemistry - Honors,A,3,W,1110,1200,TBA,TBA,10/18,10/18,Honors Course and FND - Physical Science
test,Fall Semester 2017,60278,CHM,141H,Col Chemistry - Honors,A,3,W,1110,1200,TBA,TBA,11/15,11/15,Honors Course and FND - Physical Science
section,Fall Semester 2017,56525,CHM,141R,College Chemistry,A,4,MWF,700,755,PBD 121,Mariia Bauman,08/28,12/16,CASD - Natural Science and FND - Physical Science
meet,Fall Semester 2017,56525,CHM,141R,College Chemistry,A,4,R,605,660,TBA,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56525,CHM,141R,College Chemistry,A,4,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56525,CHM,141R,College Chemistry,A,4,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56525,CHM,141R,College Chemistry,A,4,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,56526,CHM,141R,College Chemistry,B,4,MWF,700,755,PBD 121,Mariia Bauman,08/28,12/16,CASD - Natural Science and FND - Physical Science
meet,Fall Semester 2017,56526,CHM,141R,College Chemistry,B,4,R,605,660,TBA,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56526,CHM,141R,College Chemistry,B,4,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56526,CHM,141R,College Chemistry,B,4,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56526,CHM,141R,College Chemistry,B,4,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,56527,CHM,141R,College Chemistry,C,4,MWF,700,755,PBD 121,Mariia Bauman,08/28,12/16,CASD - Natural Science and FND - Physical Science
meet,Fall Semester 2017,56527,CHM,141R,College Chemistry,C,4,R,795,850,TBA,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56527,CHM,141R,College Chemistry,C,4,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56527,CHM,141R,College Chemistry,C,4,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56527,CHM,141R,College Chemistry,C,4,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,56528,CHM,141R,College Chemistry,D,4,MWF,700,755,PBD 121,Mariia Bauman,08/28,12/16,CASD - Natural Science and FND - Physical Science
meet,Fall Semester 2017,56528,CHM,141R,College Chemistry,D,4,R,795,850,TBA,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56528,CHM,141R,College Chemistry,D,4,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56528,CHM,141R,College Chemistry,D,4,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,56528,CHM,141R,College Chemistry,D,4,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,67168,CHM,141R,College Chemistry,E,4,MWF,700,755,PBD 121,Mariia Bauman,08/28,12/16,CASD - Natural Science and FND - Physical Science
meet,Fall Semester 2017,67168,CHM,141R,College Chemistry,E,4,R,890,945,HUG 158,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,67168,CHM,141R,College Chemistry,E,4,W,1110,1200,TBA,TBA,09/20,09/20,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,67168,CHM,141R,College Chemistry,E,4,W,1110,1200,TBA,TBA,10/18,10/18,CASD - Natural Science and FND - Physical Science
test,Fall Semester 2017,67168,CHM,141R,College Chemistry,E,4,W,1110,1200,TBA,TBA,11/15,11/15,CASD - Natural Science and FND - Physical Science
section,Fall Semester 2017,10473,CHM,142,College Chemistry,A,3,MWF,510,565,UPH 001,TBA,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10473,CHM,142,College Chemistry,A,3,R,1110,1199,TBA,TBA,09/14,09/14,Thematic Sequence
test,Fall Semester 2017,10473,CHM,142,College Chemistry,A,3,R,1110,1199,TBA,TBA,10/12,10/12,Thematic Sequence
test,Fall Semester 2017,10473,CHM,142,College Chemistry,A,3,R,1110,1199,TBA,TBA,11/09,11/09,Thematic Sequence
section,Fall Semester 2017,10474,CHM,144,College Chemistry Laboratory,A,2,T,480,650,HUG 172,Yasmin Jessa,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,10474,CHM,144,College Chemistry Laboratory,A,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,10475,CHM,144,College Chemistry Laboratory,B,2,T,795,965,HUG 172,Yasmin Jessa,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,10475,CHM,144,College Chemistry Laboratory,B,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,10477,CHM,144,College Chemistry Laboratory,C,2,W,795,965,HUG 172,Yasmin Jessa,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,10477,CHM,144,College Chemistry Laboratory,C,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,10478,CHM,144,College Chemistry Laboratory,D,2,R,480,650,HUG 172,Robert Breece,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,10478,CHM,144,College Chemistry Laboratory,D,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,63831,CHM,144,College Chemistry Laboratory,E,2,R,795,965,HUG 172,Yasmin Jessa,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,63831,CHM,144,College Chemistry Laboratory,E,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,70632,CHM,144,College Chemistry Laboratory,F,2,F,795,965,HUG 172,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,70632,CHM,144,College Chemistry Laboratory,F,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,61144,CHM,144M,College Chem Lab for Majors,A,2,W,795,965,HUG 372,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,61144,CHM,144M,College Chem Lab for Majors,A,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,61146,CHM,144M,College Chem Lab for Majors,B,2,R,480,650,HUG 372,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,61146,CHM,144M,College Chem Lab for Majors,B,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,61147,CHM,144M,College Chem Lab for Majors,C,2,R,795,965,HUG 372,TBA,08/28,12/16,CASD - Natural Science and FND - Physical Science and Top 25
test,Fall Semester 2017,61147,CHM,144M,College Chem Lab for Majors,C,2,W,1110,1185,TBA,TBA,10/25,10/25,CASD - Natural Science and FND - Physical Science and Top 25
section,Fall Semester 2017,10479,CHM,145,College Chemistry Laboratory,A,2,F,795,965,HUG 179,TBA,08/28,12/16,Top 25 and Thematic Sequence
test,Fall Semester 2017,10479,CHM,145,College Chemistry Laboratory,A,2,T,1110,1185,TBA,TBA,10/24,10/24,Top 25 and Thematic Sequence
section,Fall Semester 2017,51994,CHM,147,Introductory Seminar-Chm/Bioch,A,1,R,985,1040,HUG 100,Michael Crowder,08/28,12/16,
section,Fall Semester 2017,10481,CHM,231,Fundamentals Of Organic Chem,A,4,MWF,985,1040,HUG 161,TBA,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10481,CHM,231,Fundamentals Of Organic Chem,A,4,R,1110,1320,TBA,TBA,09/21,09/21,Thematic Sequence
test,Fall Semester 2017,10481,CHM,231,Fundamentals Of Organic Chem,A,4,R,1110,1320,TBA,TBA,10/05,10/05,Thematic Sequence
test,Fall Semester 2017,10481,CHM,231,Fundamentals Of Organic Chem,A,4,R,1110,1320,TBA,TBA,10/26,10/26,Thematic Sequence
test,Fall Semester 2017,10481,CHM,231,Fundamentals Of Organic Chem,A,4,R,1110,1320,TBA,TBA,11/16,11/16,Thematic Sequence
section,Fall Semester 2017,10482,CHM,231L,Organic Chemistry Laboratory,A,0,R,480,650,HUG 279,TBA,08/28,12/16,
test,Fall Semester 2017,10482,CHM,231L,Organic Chemistry Laboratory,A,0,R,1110,1199,TBA,TBA,10/19,10/19,
section,Fall Semester 2017,10484,CHM,231L,Organic Chemistry Laboratory,B,0,R,480,650,HUG 279,TBA,08/28,12/16,
test,Fall Semester 2017,10484,CHM,231L,Organic Chemistry Laboratory,B,0,R,1110,1199,TBA,TBA,10/19,10/19,
section,Fall Semester 2017,10485,CHM,231L,Organic Chemistry Laboratory,C,0,R,795,965,HUG 279,TBA,08/28,12/16,
test,Fall Semester 2017,10485,CHM,231L,Organic Chemistry Laboratory,C,0,R,1110,1199,TBA,TBA,10/19,10/19,
section,Fall Semester 2017,66692,CHM,231L,Organic Chemistry Laboratory,D,0,R,795,965,HUG 279,TBA,08/28,12/16,
test,Fall Semester 2017,66692,CHM,231L,Organic Chemistry Laboratory,D,0,R,1110,1199,TBA,TBA,10/19,10/19,
section,Fall Semester 2017,10486,CHM,241,Organic Chemistry,A,3,MWF,510,565,LWS 100,Meredith Erb,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10486,CHM,241,Organic Chemistry,A,3,T,1110,1199,TBA,TBA,09/19,09/19,Thematic Sequence
test,Fall Semester 2017,10486,CHM,241,Organic Chemistry,A,3,T,1110,1199,TBA,TBA,10/17,10/17,Thematic Sequence
test,Fall Semester 2017,10486,CHM,241,Organic Chemistry,A,3,T,1110,1199,TBA,TBA,11/14,11/14,Thematic Sequence
section,Fall Semester 2017,56288,CHM,241,Organic Chemistry,B,3,MWF,985,1040,HUG 100,TBA,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,56288,CHM,241,Organic Chemistry,B,3,T,1110,1199,TBA,TBA,09/19,09/19,Thematic Sequence
test,Fall Semester 2017,56288,CHM,241,Organic Chemistry,B,3,T,1110,1199,TBA,TBA,10/17,10/17,Thematic Sequence
test,Fall Semester 2017,56288,CHM,241,Organic Chemistry,B,3,T,1110,1199,TBA,TBA,11/14,11/14,Thematic Sequence
section,Fall Semester 2017,10489,CHM,244,Organic Chemistry Laboratory,A,2,M,795,970,HUG 279,Meredith Erb,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10489,CHM,244,Organic Chemistry Laboratory,A,2,T,1110,1199,TBA,TBA,10/24,10/24,Thematic Sequence
section,Fall Semester 2017,10490,CHM,244,Organic Chemistry Laboratory,B,2,T,480,655,HUG 279,Mariia Bauman,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10490,CHM,244,Organic Chemistry Laboratory,B,2,T,1110,1199,TBA,TBA,10/24,10/24,Thematic Sequence
section,Fall Semester 2017,10491,CHM,244,Organic Chemistry Laboratory,C,2,T,795,970,HUG 279,Mariia Bauman,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10491,CHM,244,Organic Chemistry Laboratory,C,2,T,1110,1199,TBA,TBA,10/24,10/24,Thematic Sequence
section,Fall Semester 2017,10492,CHM,244,Organic Chemistry Laboratory,D,2,W,795,970,HUG 279,Meredith Erb,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10492,CHM,244,Organic Chemistry Laboratory,D,2,T,1110,1199,TBA,TBA,10/24,10/24,Thematic Sequence
section,Fall Semester 2017,10493,CHM,251,Organic Chemistry For Chm Maj,A,3,MWF,510,565,HUG 161,Dominik Konkolewicz,08/28,12/16,Thematic Sequence
test,Fall Semester 2017,10493,CHM,251,Organic Chemistry For Chm Maj,A,3,T,1110,1199,TBA,TBA,09/19,09/19,Thematic Sequence
test,Fall Semester 2017,10493,CHM,251,Organic Chemistry For Chm Maj,A,3,T,1110,1199,TBA,TBA,10/17,10/17,Thematic Sequence
test,Fall Semester 2017,10493,CHM,251,Organic Chemistry For Chm Maj,A,3,T,1110,1199,TBA,TBA,11/14,11/14,Thematic Sequence
section,Fall Semester 2017,10494,CHM,254,Organic Chemistry Lab Chm Maj,A,2,W,795,1035,HUG 274,Christopher Hartley,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,10495,CHM,254,Organic Chemistry Lab Chm Maj,B,2,R,795,1035,HUG 274,Christopher Hartley,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,65957,CHM,375,Analytical Chem. for Majors,A,3,T,510,685,HUG 372,Neil Danielson,08/28,12/16,CAS - Quantitative Literacy
meet,Fall Semester 2017,65957,CHM,375,Analytical Chem. for Majors,A,3,R,890,970,HUG 143,Neil Danielson,08/28,12/16,CAS - Quantitative Literacy
meet,Fall Semester 2017,65957,CHM,375,Analytical Chem. for Majors,A,3,R,890,970,HUG 142,TBA,08/28,12/16,CAS - Quantitative Literacy
section,Fall Semester 2017,65963,CHM,375,Analytical Chem. for Majors,B,3,T,795,970,HUG 372,Neil Danielson,08/28,12/16,CAS - Quantitative Literacy
meet,Fall Semester 2017,65963,CHM,375,Analytical Chem. for Majors,B,3,R,890,970,HUG 143,Neil Danielson,08/28,12/16,CAS - Quantitative Literacy
meet,Fall Semester 2017,65963,CHM,375,Analytical Chem. for Majors,B,3,R,890,970,HUG 142,TBA,08/28,12/16,CAS - Quantitative Literacy
section,Fall Semester 2017,72159,CHM,411,Learning Theories in Chemistry,A,3,T,985,1165,HUG 142,Ellen Yezierski,08/28,12/16,
section,Fall Semester 2017,10501,CHM,417,Advanced Inorganic Chemistry,A,3,MWF,605,660,HUG 004,David Tierney,08/28,12/16,
section,Fall Semester 2017,72155,CHM,430P,Protein Trafficking,A,2,MW,510,565,HUG 006,Amanda Smith,08/28,12/16,
section,Fall Semester 2017,72632,CHM,430V,EPR Methods & Instrumentation,A,2,MW,1235,1290,HUG 142,Robert McCarrick,08/28,12/16,
section,Fall Semester 2017,17127,CHM,432,Fundamentals of Biochemistry,A,4,MWF,510,585,HUG 141,Heeyoung Tai,08/28,12/16,
test,Fall Semester 2017,17127,CHM,432,Fundamentals of Biochemistry,A,4,M,1110,1199,TBA,TBA,09/25,09/25,
test,Fall Semester 2017,17127,CHM,432,Fundamentals of Biochemistry,A,4,M,1110,1199,TBA,TBA,10/23,10/23,
test,Fall Semester 2017,17127,CHM,432,Fundamentals of Biochemistry,A,4,M,1110,1199,TBA,TBA,11/20,11/20,
section,Fall Semester 2017,66829,CHM,432,Fundamentals of Biochemistry,B,4,MWF,605,680,HUG 141,Heeyoung Tai,08/28,12/16,
test,Fall Semester 2017,66829,CHM,432,Fundamentals of Biochemistry,B,4,M,1110,1199,TBA,TBA,09/25,09/25,
test,Fall Semester 2017,66829,CHM,432,Fundamentals of Biochemistry,B,4,M,1110,1199,TBA,TBA,10/23,10/23,
test,Fall Semester 2017,66829,CHM,432,Fundamentals of Biochemistry,B,4,M,1110,1199,TBA,TBA,11/20,11/20,
section,Fall Semester 2017,70298,CHM,436,Principles in Fermentation,A,3,W,1110,1270,HUG 141,Michael Crowder,08/28,12/16,
section,Fall Semester 2017,14036,CHM,438,Biochemistry Laboratory,A,2,M,985,1040,HUG 158,Ann Hagerman,08/28,12/16,
meet,Fall Semester 2017,14036,CHM,438,Biochemistry Laboratory,A,2,T,730,970,HUG 375,TBA,08/28,12/16,
section,Fall Semester 2017,17213,CHM,438,Biochemistry Laboratory,B,2,M,985,1040,HUG 158,Ann Hagerman,08/28,12/16,
meet,Fall Semester 2017,17213,CHM,438,Biochemistry Laboratory,B,2,R,730,970,HUG 375,TBA,08/28,12/16,
section,Fall Semester 2017,65404,CHM,450A,Organic Synthetic Methods,A,3,MWF,605,660,HUG 004,Benjamin Gung,08/28,12/16,
section,Fall Semester 2017,63045,CHM,451,Physical Chemistry I,A,3,MWF,890,945,HUG 161,Michael Kennedy,08/28,12/16,
section,Fall Semester 2017,58080,CHM,454,Instrumental Analysis,A,3,MWF,795,850,HUG 158,Andre Sommer,08/28,12/16,
section,Fall Semester 2017,65037,CHM,456,Chemical Measurements II,A,2,T,480,690,HUG 379,Gary Lorigan,08/28,12/16,
section,Fall Semester 2017,72279,CHM,460C,Separation Science,A,2,MW,605,685,HUG 006,Neil Danielson,08/28,12/16,
section,Fall Semester 2017,65180,CHM,466,Bioinformatics Computing Skill,A,3,TR,700,780,HUG 158,Chun Liang,08/28,12/16,
section,Fall Semester 2017,10506,CHM,471,Biophysical Chemistry I,A,3,MW,700,780,HUG 161,Richard Page,08/28,12/16,
section,Fall Semester 2017,72160,CHM,511,Learning Theories in Chemistry,A,3,T,985,1165,HUG 142,Ellen Yezierski,08/28,12/16,
section,Fall Semester 2017,10509,CHM,517,Advanced Inorganic Chemistry,A,3,MWF,605,660,HUG 004,David Tierney,08/28,12/16,
section,Fall Semester 2017,17128,CHM,532,Fundamentals of Biochemistry,A,4,MWF,510,585,HUG 141,Heeyoung Tai,08/28,12/16,
test,Fall Semester 2017,17128,CHM,532,Fundamentals of Biochemistry,A,4,M,1110,1199,TBA,TBA,09/25,09/25,
test,Fall Semester 2017,17128,CHM,532,Fundamentals of Biochemistry,A,4,M,1110,1199,TBA,TBA,10/23,10/23,
test,Fall Semester 2017,17128,CHM,532,Fundamentals of Biochemistry,A,4,M,1110,1199,TBA,TBA,11/20,11/20,
section,Fall Semester 2017,68375,CHM,532,Fundamentals of Biochemistry,B,4,MWF,605,680,HUG 141,Heeyoung Tai,08/28,12/16,
test,Fall Semester 2017,68375,CHM,532,Fundamentals of Biochemistry,B,4,M,1110,1199,TBA,TBA,09/25,09/25,
test,Fall Semester 2017,68375,CHM,532,Fundamentals of Biochemistry,B,4,M,1110,1199,TBA,TBA,10/23,10/23,
test,Fall Semester 2017,68375,CHM,532,Fundamentals of Biochemistry,B,4,M,1110,1199,TBA,TBA,11/20,11/20,
section,Fall Semester 2017,63046,CHM,551,Physical Chemistry I,A,3,MWF,890,945,HUG 161,Michael Kennedy,08/28,12/16,
section,Fall Semester 2017,58081,CHM,554,Instrumental Analysis,A,3,MWF,795,850,HUG 158,Andre Sommer,08/28,12/16,
section,Fall Semester 2017,65181,CHM,566,Bioinformatics Computing Skill,A,3,TR,700,780,HUG 158,Chun Liang,08/28,12/16,
section,Fall Semester 2017,10512,CHM,571,Biophysical Chemistry I,A,3,MW,700,780,HUG 161,Richard Page,08/28,12/16,
section,Fall Semester 2017,10513,CHM,600,Seminar In Chemistry,A,1,R,700,780,HUG 141,TBA,08/28,12/16,
section,Fall Semester 2017,10514,CHM,642,Organic Synthetic Methods,A,3,MWF,605,660,HUG 004,Benjamin Gung,08/28,12/16,
section,Fall Semester 2017,10515,CHM,650,Seminar in Molecular Biology,A,1,T,985,1040,HUG 004,Ann Hagerman,08/28,12/16,
section,Fall Semester 2017,65389,CHM,655,Chemistry Lab Instruction,A,2,R,985,1105,HUG 142,Yasmin Jessa,08/14,08/26,
section,Fall Semester 2017,72280,CHM,664,Separation Science,A,2,MW,605,685,HUG 006,Neil Danielson,08/28,12/16,
section,Fall Semester 2017,10518,CHM,720,Seminar in Organic Chemistry,A,1,T,985,1040,HUG 158,Benjamin Gung,08/28,12/16,
section,Fall Semester 2017,15572,CHM,725,Biological Chemistry Seminar,A,1,R,985,1030,HUG 143,Amanda Smith,08/28,12/16,
section,Fall Semester 2017,59837,CHM,730,Seminar Chemistry Education,A,1,R,985,1040,HUG 142,Stacey Bretz,08/28,12/16,
section,Fall Semester 2017,72156,CHM,740P,Protein Trafficking,A,3,MWF,510,565,HUG 006,Amanda Smith,08/28,12/16,
section,Fall Semester 2017,50592,CHM,750,First Year Graduate Seminar,A,1,W,1110,1230,HUG 142,Michael Crowder,08/28,12/16,
section,Fall Semester 2017,72633,CHM,770V,EPR Methods & Instrumentation,A,3,MWF,1235,1290,HUG 142,Robert McCarrick,08/28,12/16,
section,Fall Semester 2017,10520,CHM,780,Analytical Inorganic & Phy Chm,A,1,R,985,1040,HUG 004,TBA,08/28,12/16,
section,Fall Semester 2017,71493,CHI,101,Elementary Chinese,A,4,MTWF,510,565,MCG 122,Su Liu,08/28,12/16,
section,Fall Semester 2017,18236,CHI,101,Elementary Chinese,B,4,MTWF,605,660,MCG 122,Su Liu,08/28,12/16,
section,Fall Semester 2017,59863,CHI,101,Elementary Chinese,C,4,MTWF,700,755,IRV 030,Su Liu,08/28,12/16,
section,Fall Semester 2017,56139,CHI,101,Elementary Chinese,D,4,MWF,795,870,MCG 122,Quanyu Huang,08/28,12/16,
section,Fall Semester 2017,69087,CHI,201,Second Year Chinese,A,3,MWF,510,565,IRV 046,Lihong Wang,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,69088,CHI,201,Second Year Chinese,B,3,MWF,605,660,MCG 215,Lihong Wang,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,10448,CHI,201,Second Year Chinese,C,3,MWF,700,755,IRV 024,Quanyu Huang,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,52827,CHI,201,Second Year Chinese,D,3,MWF,890,945,IRV 238,Quanyu Huang,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,65765,CHI,252,Mod Chi Lit In English Trans,A,3,TR,605,685,IRV 242,Liang Shi,08/28,12/16,CASB - Humanities and FND - Humanities
section,Fall Semester 2017,71719,CHI,254,Modern Chinese Autobiography,A,3,MW,700,780,PBD 024,Xiuwu Liu,08/28,12/16,
section,Fall Semester 2017,71715,CHI,264,Chinese Cinema & Culture,A,3,MW,795,875,IRV 034,Haosheng Yang,08/28,12/16,
meet,Fall Semester 2017,71715,CHI,264,Chinese Cinema & Culture,A,3,M,900,1080,IRV 034,Haosheng Yang,08/28,12/16,
section,Fall Semester 2017,10449,CHI,301,Third Year Chinese,A,3,MWF,605,660,IRV 034,Haosheng Yang,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,61528,CHI,301,Third Year Chinese,B,3,MWF,700,755,IRV 238,Haosheng Yang,08/28,12/16,Thematic Sequence
section,Fall Semester 2017,62754,CHI,311,Business Chinese I,A,3,MWF,795,850,IRV 224,Lihong Wang,08/28,12/16,
section,Fall Semester 2017,51952,CHI,401,Fourth Year Chinese I,A,3,TR,795,875,IRV 030,Liang Shi,08/28,12/16,
section,Fall Semester 2017,10523,CLS,101,Greek Civ/Mediterranean Contxt,A,3,TR,605,685,HRN 210,Melissa Rosenzweig,08/28,12/16,CASB - Humanities and FND - Humanities and Thematic Sequence
section,Fall Semester 2017,10524,CLS,121,Classical Mythology,A,3,TR,510,590,HRN 012,Steven Tuck,08/28,12/16,CASB - Humanities and FND - Humanities and Thematic Sequence
section,Fall Semester 2017,61543,CLS,121,Classical Mythology,B,3,R,605,660,MCG 222,Emily Rush,08/28,12/16,CASB - Humanities and Hybrid (Partially Online) and FND - Humanities and Thematic Sequence
section,Fall Semester 2017,70434,CLS,121,Classical Mythology,C,3,R,795,850,IRV 242,Emily Rush,08/28,12/16,CASB - Humanities and Hybrid (Partially Online) and FND - Humanities and Thematic Sequence
section,Fall Semester 2017,72601,CLS,121,Classical Mythology,D,3,TR,700,780,ART 136,Charles Campbell,08/28,12/16,CASB - Humanities and FND - Humanities and Thematic Sequence
section,Fall Semester 2017,71917,CLS,121H,Classical Mythology-Honors,A,3,MW,795,870,IRV 030,Zara Torlone,08/28,12/16,Honors Course and FND - Humanities
section,Fall Semester 2017,71928,CLS,210S,Roman Spectacle,A,3,TR,700,780,KRG 207,Steven Tuck,08/28,12/16,
section,Fall Semester 2017,71926,CLS,215,Greek and Roman Historians,A,3,MW,700,775,IRV 026,Charles Campbell,08/28,12/16,CASB - Humanities
section,Fall Semester 2017,71927,CLS,218,Ancient Erotic Poetry,A,3,MW,890,970,MCG 224,Zara Torlone,08/28,12/16,
section,Fall Semester 2017,71929,CLS,336,Ancient Sexualities,A,3,TR,890,970,IRV 224,Deborah Lyons,08/28,12/16,
section,Fall Semester 2017,66138,CEC,101,Computing; Engineering&Society,A,1,M,510,565,BEN 213,TBA,08/28,12/16,
section,Fall Semester 2017,66139,CEC,101,Computing; Engineering&Society,B,1,T,510,565,BEN 213,TBA,08/28,12/16,
section,Fall Semester 2017,69690,CEC,101,Computing; Engineering&Society,C,1,M,985,1030,BEN 207,TBA,08/28,12/16,
section,Fall Semester 2017,69692,CEC,101,Computing; Engineering&Society,D,1,T,985,1030,BEN 207,TBA,08/28,12/16,
section,Fall Semester 2017,69694,CEC,101,Computing; Engineering&Society,E,1,W,510,565,BEN 207,TBA,08/28,12/16,
